가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_기타상품서비스이용금액
91.7139256,3.811832715,10.46252707,12.98208508,21.00406054,0.666637211,1.533712165,6.613780368,4.043863512,1.003138877,0,24.54675843,5.045482122
58.25670278,2.153354226,0.777945891,10.40718725,19.23151393,0,0.197079626,11.40987307,0,0.449479848,0,12.57852067,1.051748269
62.78364644,2.173414407,0,2.753885271,13.06564669,0.57922464,2.769210457,6.591513754,1.17660373,0.874040787,15.58901423,12.69009545,4.52099702
93.0846868,8.637312588,0.173509974,7.613673422,4.362835139,9.942888042,19.6167311,5.944632897,7.64691208,6.320640858,0,15.05857529,7.766905725
97.86227868,7.686094543,2.366289331,7.634025991,28.00625146,0.270287533,0.746504575,2.194964389,4.194995113,17.97925505,0,14.35119269,12.43233716
99.82786705,14.01407117,6.149751906,4.790870868,27.23667641,9.64936271,3.290887398,3.622756111,5.87874207,7.370611023,0,14.20168181,3.622455573
67.41629266,5.482086052,0.124143465,7.178913631,3.215068283,0.618458862,1.343377894,12.52948017,2.007078124,0.889690831,0.961048696,27.80419594,5.262798766
79.88449948,1.925317171,0,20.96701689,18.0738756,1.342001056,0.932202323,4.423063963,2.652194295,2.843744747,0,20.07206563,6.653017818
79.61343004,6.415517485,0,23.74488744,15.45073999,2.773830293,0.212293762,0.541349093,2.127225953,14.02624885,0,12.22387481,2.097462368
89.0371562,3.821237082,2.035864482,2.717025596,5.766314978,0.740541707,3.649027548,2.603615063,0,3.092152747,40.71147371,21.6521065,2.247854942
78.88512268,11.63007437,0.916945391,11.17206265,3.599837415,5.254668304,0.32468886,15.28342532,2.514294327,2.807756937,0,11.1670921,14.2143171
90.84355709,7.100566925,0,20.03797037,36.08452086,1.084450221,1.88974951,3.904215666,2.520201905,2.200079604,0,6.859415595,9.162386434
87.39253643,4.950302979,6.060083865,5.312487088,25.68090915,0.61724476,0.566857433,7.175004258,3.481764322,8.461443113,0,21.89959216,3.186796908
98.86970303,12.44010953,1.373707948,8.941198897,3.441601527,2.470279299,2.644528324,3.939298776,0,15.90309506,0,38.08233205,9.633551613
75.0758727,2.547799503,0.103133718,8.319440032,5.769736521,18.63019382,1.229671253,5.207618091,2.846411284,6.671482218,0,19.27938091,4.471005344
68.50381068,4.999113795,0,0.609648024,34.38323178,0.269681394,0.608120084,2.794602094,5.943686247,3.888607069,0,12.61314395,2.39397625
98.56993894,16.39921789,14.59465789,0,35.89163555,0.062382843,0.164840101,5.673810411,6.883310773,0.619084103,0,17.0021511,1.278646393
84.84347217,6.833919262,5.723723945,4.44388934,12.96096339,0.336400731,0.140707366,2.89944661,5.101917872,10.56732658,0,32.4902019,3.34497517
73.59448008,10.64032219,5.787557974,4.995935157,33.09556444,0.088123687,0.020047778,4.999925482,3.322113949,0.168266723,0,7.608876983,2.867745721
96.13878242,5.379694456,0,9.838393132,22.59389987,0,2.790609691,2.404219233,1.6256344,9.762942199,0,37.50045679,4.242986395
94.34779805,8.152193466,6.579210861,4.028985999,25.79821807,2.915977938,3.751073398,8.977174374,3.979159949,6.015918541,0,12.59607976,11.55380569
69.67984888,9.672839784,0,2.417611658,14.60094988,2.192695854,1.117480683,3.457619089,1.22346896,22.7932393,0,10.05984099,2.144102683
100,16.67021816,2.708012488,0.803121438,6.988851544,1.720859203,0.460079618,4.195603253,2.340755951,18.27726819,0,39.27675484,6.558636744
74.87832452,4.962192167,1.764934025,2.213291743,9.973566149,0.244808815,2.120044341,16.86001062,3.445147697,3.648806626,0,21.70276909,7.942863273
79.23864633,1.661673748,0.45562757,5.963435888,19.63171624,0.191363579,0.154002119,5.517740999,1.817954004,2.733583169,7.472292148,32.16302354,1.476233327
97.86610047,6.096951058,0.265203701,5.755060343,35.50642104,1.569549787,0,8.724981695,0.318284451,6.051605693,0,27.26210021,6.315942497
41.94954311,2.253251786,0.075991986,5.422251705,4.475525663,0,2.16501168,3.992574242,5.995454785,2.002478233,0,13.5533942,2.013653525
73.23733006,7.959962417,1.150505264,12.09871335,1.347625165,1.93668386,0.387336772,14.76098253,3.959655615,3.209526184,0,25.20450231,1.22183659
74.54390423,4.581677723,3.510206518,1.64847627,9.873974659,0.012790123,0,5.650420369,1.172427906,4.900578114,0,28.90567711,14.28759017
79.58694054,5.818917047,1.134719239,5.759706055,14.31778724,1.173281723,1.859593492,7.033998048,5.87310543,11.74431343,1.339362698,19.43844987,4.093706279
83.11060251,2.601722051,0.030734446,3.993019183,20.21947468,2.967922971,0.741417278,10.76125636,4.687976224,3.842471623,0,26.52464621,6.73996149
83.27547351,4.833111856,5.491482671,2.551486468,20.221584,0.319153135,0.078942472,6.391426848,1.634860995,2.878956756,3.101311385,31.89463811,3.878518814
100,3.308121494,1.573875164,20.43799976,8.700322234,3.751939372,1.133786848,12.95276883,1.79018976,8.630206469,0,26.87522377,10.8455663
78.15262743,4.460677773,3.041454641,22.32761771,3.910994959,4.088489627,0.308367157,7.117683003,3.880525348,17.59726552,0,7.585061153,3.834527247
68.51904704,0.912691372,0,10.21838942,4.569456336,0.500870352,8.05172232,8.159284314,1.466914188,2.933871229,0,21.28454733,10.42142875
91.64472084,6.260007826,1.692208438,3.970344047,6.753180823,14.114076,7.520385824,11.08290764,6.520925215,9.375046271,0,18.36416326,5.9914755
94.62400871,2.20076565,5.07949956,0.646731006,9.884792963,0.152927706,2.741687014,6.267002111,3.747833711,19.18345669,27.39188783,14.93009634,2.397328129
80.01763346,6.385940458,0.280497698,4.618214641,7.918299571,2.144769565,2.944464122,6.089446964,3.230055719,4.378991808,0,34.99789579,7.029057124
50.09287363,3.376376158,0,3.05274798,3.456430093,0.287290331,0.627150643,5.537371261,2.173768687,7.24036194,0.184456071,19.58093425,4.575986217
65.12813439,3.592440881,5.379665225,0.533768345,20.01871188,0.191916708,0.719687656,3.145035055,1.319427369,5.78808797,0,23.08997895,1.349414354
66.0625508,0.261019966,0,1.81049858,25.88789547,0.038521246,0.279279036,0.281205099,6.815255954,1.641005096,0,28.39308621,0.654861189
98.4115756,4.169470276,0,0,0,0.005750993,5.906270308,6.127683557,6.64584807,17.31049039,0,57.38341298,0.862649023
90.41575503,2.106605386,0.298630653,36.3585338,5.975491418,1.526470369,2.484391151,4.941437809,1.74321146,3.113674298,0,15.26110573,16.60620295
89.6311257,9.954799018,0,2.910302321,24.64910548,0.081086016,21.66703309,5.379997541,2.459261357,6.920110152,0,12.58182198,3.027906855
91.64096434,12.95572391,0,1.026593709,29.59085663,2.149542542,2.459723711,2.681096558,2.974278366,12.68670711,0,22.80597707,2.310693437
89.88857791,3.436718522,1.199253722,7.760884798,21.11714482,0,36.43504128,3.346488956,0,3.854744105,0,10.53972699,2.198574716
66.763092,9.278268499,4.226435275,0.657445487,18.23775881,0.127069296,1.127049407,4.985536199,2.187525552,4.331405563,0,20.19186359,1.412734332
91.04673892,3.789165682,1.600669166,0.539829442,4.045667227,1.543171201,15.21036067,6.408376698,4.229335001,10.17854227,18.54773078,21.1655394,3.788351392
64.15405704,2.999065461,1.084368794,7.158394071,19.39501885,0.673918219,0.110902614,5.548938366,2.184190019,6.432351623,0,10.36569767,8.201211352
52.0441454,6.108899355,0.139587712,0.202408464,5.160431637,0.496995912,3.542755385,5.10468869,3.091576742,7.122910058,0,16.96612621,4.107765231
79.69107576,0.499819774,3.228864444,9.921477393,27.19391842,0.290175726,0,8.703077002,1.395966832,3.284282732,0,23.59215179,1.58129943
91.58219502,6.803313324,2.794369642,0.856487036,27.5919371,0.751889278,1.421263964,4.909766916,2.471615702,3.347170701,18.89809257,16.12495674,5.611374528
70.56245549,2.93434996,0.200728272,0.728569283,15.52313505,0.084751937,0.444947669,5.80030362,12.37069754,1.159763349,0,27.90346011,3.4117487
79.7502694,3.955553705,1.060466847,14.85955012,13.21591436,0.898504401,1.709357772,6.741906433,0.429470528,1.384717096,3.578921066,22.57127909,9.344627974
58.96826698,2.12058474,0,11.01202839,17.79798281,0.838299725,0.610479773,5.042007946,2.528496225,4.424590902,0,11.90796296,2.685833512
76.40902917,5.24007137,0.75573336,12.87417858,16.55520891,0.636797559,0.875105624,4.337337724,2.319444541,13.73239314,2.531477615,15.73802175,0.813346299
63.19058674,3.5059886,0.791580664,2.151912791,7.531381953,5.500607124,1.073062848,5.507984365,1.85207874,12.73014779,2.815343203,18.50621539,1.224283274
78.29330668,3.82644557,0,11.01136293,10.38343496,0.760490053,15.67294094,3.836940795,8.903586558,8.662849628,0,9.523131409,5.712102061
100,13.02095735,7.344779712,3.102757315,22.00723122,0.007326464,0.183161589,9.090675976,5.824538524,10.15081525,0,25.97597653,3.291780074
94.00699653,11.85579718,0.130053722,1.630547568,19.42629691,0.849211018,1.132567418,5.409283043,5.32947203,4.116703517,0,40.61654982,3.510592318
62.75881981,7.671254548,2.504746084,0,17.25913621,9.081632653,1.744186047,10.72931498,2.136845436,0.763170384,0,10.47302642,0.39550704
74.32141453,3.261022162,1.162160428,9.831644792,4.288232521,0.450918246,0.209188877,3.236616793,0.743782674,18.29156839,12.55133263,15.23513295,5.059814073
86.85915835,4.261694251,1.343845359,1.79917886,16.90140961,0.934922354,0.240206232,8.999312285,1.738519888,20.370378,0,28.99593548,1.273714858
100,7.350074994,0,10.33827187,34.60359931,3.64856166,0,4.82115413,1.817582125,7.251061745,0,14.79329389,15.37640027
86.97098605,11.35247031,0,4.399959475,22.1748737,3.51376364,1.580126447,4.673615838,5.972686727,14.87625132,0,14.64596562,3.78127298
97.32668408,12.42333185,4.496116479,0.28100728,41.17787011,0.28100728,0,4.468015751,3.863850099,4.190474228,0,17.65662409,8.488386906
99.83404712,5.987046317,0.368341726,2.328218361,34.99973121,0.987852687,1.650867793,7.456132492,2.999994027,9.864888273,0.398207271,26.28994268,6.502724733
82.99153313,8.07474783,0.121045004,4.594539585,15.24638038,1.376984055,27.7507776,2.572759255,1.307764245,3.368308864,0,11.75822202,6.820064061
94.90334261,15.47389263,0.051559941,3.805792444,8.630107584,8.85205641,4.559127509,5.705966799,3.288948753,5.944635666,18.92343154,13.32875023,6.339150871
93.74962766,5.947534603,0,3.574478225,14.58138888,0.074468296,10.40073873,5.168099768,2.568659769,17.92203666,0,26.29723772,7.214985007
85.1061558,15.56612912,0.847149327,4.421160448,9.65130055,0.155044311,3.974568897,8.688427429,4.718653717,5.860547073,6.073900832,18.34222147,6.807116566
76.32489726,7.563045004,0.826901874,16.16066954,3.326651298,0.967074271,0.048461461,13.49403628,2.138819284,10.12328355,1.319685276,14.29452741,6.061691891
99.74680724,17.07734532,2.734481816,4.760023901,5.34135448,0,2.582566159,4.641529689,0,6.324755163,0,40.93620555,15.34854515
85.27871194,11.5078305,0,1.005538588,22.40116521,10.56424935,0,5.444128112,5.758892161,17.80869781,0,10.77652971,0.011680499
99.79035386,20.58930392,0,3.529362034,10.87965829,0.320256366,4.582725682,5.920515631,4.804046784,35.71532812,0,13.18133737,0.26781967
56.08249453,9.111582566,0,1.580700721,2.985332213,0.375236648,3.970709751,1.178879363,5.425895774,0.305070445,19.61167147,5.821092745,5.716322838
89.97666417,16.14794702,8.246880059,1.602335331,13.26393765,0.105171464,0.582667393,2.498186448,10.38827984,12.17774851,7.590893686,16.27360895,1.099007815
48.3839166,2.16595208,0.084827329,4.033573515,5.336902373,0.364902493,0.274660654,4.144615358,1.433572982,2.241932749,0,20.76813854,7.534779353
71.02233492,2.484610756,0,4.841023397,23.66355718,0.964253191,2.804655548,2.847967461,2.751947588,4.037725771,0,20.52218851,6.104405523
89.33826999,7.390529954,0.14172338,1.568564105,24.67848687,1.471474663,1.411282609,7.513549588,4.718444869,2.120324595,0,33.60552951,4.718444869
56.07442646,1.612754003,0.765778936,6.323969752,2.347710612,1.723341243,3.460483527,8.015159678,7.623388984,3.146279801,0,18.09648871,2.959071221
100,7.476763467,0,0,46.00934025,1.582061853,1.823022042,5.668040829,0.726531482,14.72808312,0,21.63773826,0.348418699
100,10.8712877,0,0,8.916212424,2.143136712,1.789924871,35.89396008,0.534590895,24.40502897,0,14.40531536,1.040542992
99.86465352,11.24289346,0.521083936,12.43874726,1.724990847,1.692643039,6.974403951,8.240434895,0,5.105269106,3.519008398,39.12947853,9.275700097
64.41318443,5.874599124,0.202508901,1.571653172,11.79209332,0.579911853,0.966335657,3.485362288,0.697735214,1.741024253,0,35.05981377,2.442146889
100,4.220830256,0.197400578,1.997153384,32.57766289,1.081746556,2.318366705,3.320496285,1.184295807,4.627743529,33.19618829,13.13852385,2.139645702
74.23619567,14.23567795,4.368223032,4.878471306,3.199878934,0.412678848,0.958271149,4.016574855,5.810159765,0.584918754,0,25.62322471,10.14821592
78.06268458,3.028619406,4.531677512,0.019399304,7.471603298,1.792495728,2.056326268,8.629392584,6.406581486,13.56042418,0,25.75839641,4.807768413
92.83227076,23.47841693,11.23309018,6.593216592,4.707720793,0.109430981,0.120374079,8.125250323,8.829110392,5.566316269,0,18.65798222,5.411362
77.60230786,2.650970438,3.660124631,0.664683291,19.6880161,22.32210261,1.329366581,6.640525692,2.847367369,0.851813469,0,13.90541702,3.041920653
76.13837748,7.722324733,0.352268008,12.92595032,3.241071035,0.887192093,2.512462294,6.491953701,3.447001215,6.704767236,0,26.30688655,5.54646226
94.64481329,3.53587097,9.019489034,0.462537899,13.48166924,0.051418796,0,13.9378087,7.123469096,6.330602047,0,33.95544681,6.746577798
86.95452944,5.060193814,0,6.704030525,17.94613255,5.943708626,2.129719941,4.682129341,7.154672995,3.977813296,0,21.53210453,11.82412365
88.86217343,12.57690272,0,0,13.83392572,0.331743751,6.471950248,9.586426865,7.998438591,5.078693221,0,26.51469993,6.469392385
95.21144945,6.368461622,1.567124349,7.159530173,0.972205182,0.671277135,1.948137668,12.17782761,3.283237329,8.76020026,7.592673984,38.5527499,6.158076007
76.28919153,5.455688533,1.665821417,0,32.0281931,0.265297485,1.353634144,10.65712336,6.623059164,2.344489401,0,13.08798869,2.80789624
74.87922222,2.131158712,0.316501223,28.23206051,13.74427004,0.649660405,0.747639491,4.742854114,1.603646579,2.367701732,0,15.81597498,4.527784719
67.59483042,6.768950226,1.386334029,1.98806548,8.009910769,0.996859087,0.710988104,7.036525466,4.02225867,7.017323566,0,25.47897953,4.178592341
100,2.906341203,0,15.62483733,14.82494283,0.345290686,1.704764317,0.766059487,4.369922579,26.52144793,0,32.47641092,0.459982718
99.82493777,2.357451603,0.348532979,2.067007454,37.19101517,2.41569958,0.875311133,5.167518636,3.509201907,27.36540898,0,15.66966076,2.858209145
73.06780383,5.171567067,0.306172936,7.59308882,21.10572519,0.177580303,0.734815047,7.009461968,4.454816223,0.887901515,0,23.66716797,1.959506792
68.6725444,8.178091976,0.472830661,5.014786694,8.151549625,4.445982436,0.989104337,6.405351027,3.802538202,4.91172036,0,23.50593989,2.794593783
98.92940173,3.760118261,0.390729296,3.491231383,38.46925286,2.563184183,3.023593537,2.88247514,5.225092635,2.605969041,0,29.03333572,7.484419669
81.11557882,3.38162906,0,0,15.84938676,0.291419257,0,4.016728761,5.389507741,2.739341017,0,46.83269361,2.614937374
83.64537225,7.40372737,7.897028909,2.45249345,5.731827549,2.893942271,0,7.113492288,5.806803777,1.024721835,0,35.98158247,7.339752326
97.73222573,7.585966867,0.419273602,16.22841304,2.395540011,1.481703892,3.202889652,13.81195444,5.198992661,18.34822431,0,20.09655014,8.962536777
79.36151914,8.508733027,2.439419508,5.335267866,5.403562166,2.428367733,9.389710609,3.787688795,3.998003124,13.20309242,4.250682589,10.19719861,10.41974546
96.58937952,8.006560766,0.629627496,7.505861567,30.4593758,0.152147612,0.64743479,3.104666733,2.843056639,2.199462639,1.251136961,23.8216198,15.96851601
84.51211768,8.915491531,0.181512023,5.462896503,16.78155712,2.646709965,6.503772379,3.092293935,4.412490293,5.226217459,0,25.71077233,5.578404154
98.53184027,6.110598234,0.880895836,4.448523971,36.19095942,1.250872087,2.704350216,11.60433448,1.932156926,7.405104028,0,20.01688971,5.987155364
90.5634195,6.452527408,6.633267903,1.467943104,10.34899889,0.516073748,4.206574458,3.903811193,3.190987196,1.382618911,0,41.37764625,11.08297044
67.64552178,2.413825715,3.599166971,7.39528145,3.972489748,0.145029415,0.073124075,8.012107397,6.251767165,4.766227207,0,28.11157564,2.905024501
69.3042191,4.557660363,0,0,9.695610755,0,3.320639831,17.28869758,7.153759597,3.402011946,0,17.80323236,6.082606669
92.57198682,6.507146517,0.759280517,1.048931974,7.779419448,1.146401095,59.99525309,0.839876738,5.178968042,5.390441727,0,2.65748181,1.268729622
93.79705515,8.031650526,1.339448403,1.081638508,37.32583294,0.480728226,0.155073621,7.447410658,2.826992115,5.156197905,0,27.58759721,2.364485039
62.18057974,3.943755813,0.194858914,9.463672211,10.09513317,7.075337524,3.158838192,1.667897233,1.99459164,8.670397469,2.683479046,7.486906539,5.745711992
78.05517957,2.063190092,1.016090462,4.577552766,3.599737557,0.800214795,0.206637745,8.520579094,8.228098898,27.80382434,0,16.64071315,4.59856769
100,5.100936089,0.758601617,2.11914354,48.28878295,1.53937865,1.125634276,6.809539308,2.536176284,4.433481338,3.79427284,20.94413313,2.549919983
100,4.748882073,2.623895931,6.65213053,48.03330993,0.615938012,4.681128891,9.269867081,0.49275041,2.303608165,0,15.84808505,4.730403932
79.155536,4.762982524,2.61720734,2.116618549,7.75869357,10.42472829,0.8245403,16.79495364,2.650291466,10.58259349,0,17.54826654,3.074660289
68.74451683,5.571016411,0,2.114423164,3.347984746,4.521578444,4.073374037,5.354909926,2.645472092,12.6130228,0,20.38463845,8.118096753
100,5.301689494,19.50923764,0,14.0700132,0,0.493618567,12.55712881,1.248025997,16.83390037,0,29.53421624,0.45216968
91.89005937,3.644914313,0.281518794,2.802620136,25.35441205,0.199702394,7.258660473,5.337923095,0,6.596839952,0,33.24504452,7.168486485
90.77550425,7.264174997,2.465209365,14.33641208,6.007626609,1.142912857,2.370340523,13.89714216,1.183595585,4.177507844,2.66042606,28.49602901,6.774170307
100,4.447623473,0,1.278921143,34.40509293,0.188666893,0.628138412,2.384307379,3.831075519,8.054294855,1.770764358,39.68282927,3.328500399
95.42093247,3.529764741,3.377343082,0,58.54195045,0,0,1.604438519,11.77593695,15.74114631,0,0.770130489,0.080221926
85.20073873,0.897971899,2.227116133,2.092768335,16.14675767,0.10853877,0.067940299,6.319442028,18.49856911,4.118093496,9.528212623,18.7260034,6.469366382
55.01308168,6.352781476,0,5.094968391,3.255159931,0.902475841,1.545158827,3.982520543,1.392905369,8.915378193,0,18.87224367,4.699548821
81.98781281,12.93408699,0.987085722,8.746727535,4.811755887,4.830349566,2.673707953,7.21362696,4.833996268,12.02479757,6.888215074,9.258751522,6.784801806
91.89501324,5.283971195,0.024146624,1.676465597,28.77017335,1.572980066,3.860010293,1.802947912,0,1.320613352,13.79807075,13.75497478,20.03070531
98.95946355,5.718868237,1.901455204,5.621861793,16.55823717,0.48288368,4.178904375,17.06958896,0,4.082220212,0,41.12299729,2.222446625
100,15.48637303,0,6.801764367,5.03228281,5.821560229,3.0812504,3.128129728,14.80236101,9.540653611,0,27.95428555,8.351339257
100,12.65260906,0.420037354,18.24067761,4.897906534,2.417247222,2.767910664,15.34084812,0,14.08615589,0,18.41931543,10.75729212
99.59878371,15.05349551,0,1.775800386,13.2621665,0.561558352,3.066963275,7.995676061,3.015441952,19.57954748,3.992541446,21.80844661,9.487146152
96.8728247,8.859197631,2.419670156,0.355611391,32.53049425,0,1.224256953,1.584932025,0,9.210770897,3.73898329,36.36126477,0.58757924
98.52232763,5.74445134,0,1.47767237,25.16254396,0,0,10.94955227,5.991961462,18.76717794,0,25.47876585,4.950202441
81.15854314,3.493930912,3.208251971,3.294499033,25.52508391,0.736279376,0.582514507,18.17662612,3.327390841,5.181587062,0,14.1557904,3.476704622
91.14970598,9.584332139,0.316529449,6.546833093,19.57490768,1.085914378,4.034597424,3.978556813,4.135862358,3.006478752,0,31.82776063,7.05789244
98.76271351,11.26227207,0.18393389,2.845457274,30.73373436,1.593088206,5.88956315,6.750226607,2.978110396,5.215629378,18.04391458,11.55178401,1.715073162
64.89640652,6.843896856,5.494057736,2.343563164,0,0.168683285,1.15404507,5.025345103,24.43734511,4.699376772,0,6.601923959,8.128222732
86.01710882,8.989484499,0,2.990234879,13.31048246,1.449023264,5.264879579,3.977990489,1.905158026,1.551762557,27.33468119,14.98547514,4.25797747
53.96819401,4.157230295,2.087791666,4.884046221,7.91154905,1.018504495,2.929358624,3.025578433,2.878825406,10.41921545,0,7.287759593,7.368334774
97.53820702,7.727445223,0,5.553593008,28.81418771,4.792862777,17.16740787,6.755896534,4.372012822,1.475729208,0,14.77591685,6.103067579
75.58656352,2.27150587,2.854437016,4.831501389,6.040076954,1.041573669,0,0.884024711,0.70905784,43.512484,0,12.7942008,0.647701273
100,19.44947785,0,1.092835685,30.08355075,1.374687494,0.329025798,6.338174486,7.906837333,2.013835433,0,27.31101453,4.100901245
56.72022069,7.970065447,0,4.200961187,6.609574993,0,5.174756222,9.502734153,3.961228845,3.670313459,0,14.98138969,0.64919669
45.55349183,3.996127696,0,6.416317709,5.1206718,0.140708722,0.968076005,13.96393354,2.911601153,0.897721644,0,9.928407402,1.209926156
85.26150899,2.049364684,0.380016688,2.562830425,25.13693302,1.035178335,1.573649236,3.667996747,0.124937597,4.527697955,8.232166073,33.50096052,2.469733613
51.13082726,2.25965149,0.478985735,2.852229417,1.641614745,0.081282428,0.043544158,6.244609596,1.229628954,19.09939651,0,15.28109641,1.918787824
68.20658957,4.663969548,0,2.624787539,8.097818335,0.03714357,0.24759904,5.555192374,5.636536793,11.68588723,0,28.68226499,0.975390156
58.35496517,2.475586341,0.445173932,8.046919606,6.136864471,0.381049155,1.89168092,0.778129505,2.034728499,7.312074326,5.549259544,17.80079145,5.502707422
82.20307217,6.308225874,0,14.85856429,5.678972373,1.753391904,4.428186273,14.51342752,3.504479991,6.183632933,1.24530675,16.87764239,6.851241882
100,6.972596459,0.198282966,13.7302879,25.62238163,0.105719404,0.693241993,12.19215723,0.052229482,0.74972546,0,37.76695725,1.916499002
86.67371064,12.13638939,2.763775097,1.180553916,19.51160484,0.694264082,0.229519357,11.06769296,5.397787642,9.31978451,0,16.8622451,7.510093736
78.94364236,6.423058682,0.881182686,5.247596962,30.24477067,1.81799507,0.831825978,1.937733341,4.743551918,3.038677461,0,20.73650411,3.040745479
100,11.14136597,2.29937789,19.46100062,2.228821636,1.345163858,2.151150467,5.258738377,0,4.804421328,0,33.07509646,18.2349375
40.80717534,3.867467588,1.123392986,0.82182438,23.35009769,0,0,4.209428413,0,3.120536073,0,3.734657572,0.579770638
87.47744352,4.006330052,0,4.471479777,35.75581522,0.260035975,3.094418445,1.102643265,3.820328076,9.189578677,0,21.63144099,4.145373044
76.91435476,2.795778286,0,6.43114293,21.71935608,1.233766056,5.546398121,1.153125965,17.8448594,0.706461868,0,13.54223217,5.941233875
44.30940156,2.770719549,0,0.540311925,8.53503316,3.584013683,0.12192762,10.63666367,2.35702349,1.808532074,0,11.55286645,2.402343192
91.13436142,15.65945854,0,4.376289811,25.80761719,8.678103896,5.283308068,1.961594549,5.112398287,6.095237638,0.866224777,11.35442518,5.939703491
74.00629287,3.730493126,0.330498907,0.106269745,15.56588214,0.25419723,0.47502576,11.72452842,25.21500495,0.701380316,0,14.00210159,1.900953197
81.4664288,4.424536861,1.108811856,2.767832257,20.29105432,3.020998489,13.66733742,7.15912089,2.848016727,5.326663838,0,13.5489423,7.303196544
92.58777252,11.03878213,0,10.58135922,33.29154387,0.425599268,1.288271064,3.248774581,5.986444806,1.467655879,0,20.46720449,4.792137217
85.80731136,3.897971263,0,16.27899918,18.63481904,0.553216218,0.38920964,4.665619962,2.910504793,6.187649962,0,26.73904497,5.550276339
93.16804582,3.899340221,0,5.757400756,33.72205433,0.184564024,2.391737734,3.617945351,6.511795326,12.82708099,0,20.94663228,3.309415692
99.64834655,1.815375752,0.43464366,19.78824273,2.307831238,3.272486972,4.047038853,15.91714313,0.891075767,27.21181578,5.626455142,14.01338984,4.32286175
93.16442731,5.439396418,0.641208243,2.477843796,29.30812363,0.836321289,2.332963936,7.072281267,4.790530677,17.74101362,0,20.61606715,1.908738553
76.47372661,2.2779244,2.469858082,1.139612252,18.62840127,1.165662458,1.58381401,5.490622648,15.88499195,3.238218782,0,22.45142551,2.143291542
82.88575448,8.075295038,5.87726652,0.458519639,19.77786252,0.306061859,0,28.60249328,3.518335818,0.573149548,0,14.97066621,0.726104058
85.0627221,0.83404478,0,2.839723893,19.4961872,4.445505532,10.19685565,12.34276942,3.745503664,20.09249128,0,7.823911236,3.245729439
99.83791221,7.141896038,0,7.974734838,19.96907577,0.70637299,0.77256143,7.891746511,0,22.62540221,0,28.1629869,4.593135535
100,7.474488362,0.943094771,5.913758976,54.38624132,0.266655423,0,10.58115349,5.168159345,4.670353243,0,6.420441265,4.175653805
88.15410395,2.54938189,6.520196533,0.056079672,33.46834826,0.218710721,0,8.941043815,2.663784421,4.310732229,0,24.80030029,4.625526121
53.33165209,3.75072115,0,0,19.52447765,0,0,2.970965964,4.007349439,2.048091154,0,15.60990921,5.420137523
66.22405693,11.03018511,0.349705511,0,7.261428972,1.23930725,0,2.918594867,4.667122423,2.419892021,0,36.33782078,0
81.23473797,3.660290435,7.772853163,2.215211233,16.63946687,6.615636045,0.317282859,5.047681845,6.022259412,8.180994295,0,18.15261767,6.610444144
57.95043072,1.446419594,1.709741443,4.813932078,3.769396372,0.751334729,1.837084352,8.879498062,0.66034797,9.332118634,0,19.61697659,5.133619453
76.2295339,2.403691066,4.386232159,7.037236826,5.790274482,0.86246138,3.19370569,7.878775117,1.811079291,9.586672664,0,30.67190446,2.607500771
83.03589357,5.655239383,3.029688462,3.291457843,33.3015915,0.134309585,0.050366094,5.316174836,0,2.214429282,0,25.30728354,4.735420191
61.91286638,4.421313727,0.041571532,1.16505698,13.3264913,1.416131554,1.76664873,12.28961964,1.208068219,0.801016844,13.10305395,10.84225159,1.531668021
78.04168114,6.530355052,0,4.296286219,9.508397449,0,0,26.33623452,5.291592526,0.179011926,0,22.67007028,3.229733165
72.60069246,6.127481505,6.484502786,2.265341537,7.299009474,6.011242019,0,7.97901047,5.872584917,7.202696756,0,17.18268696,6.176136033
83.27097506,2.717463804,0.825881167,0.445166437,20.36254235,1.519861168,7.200604587,9.178672421,2.479292266,2.391248238,0,33.00601859,3.14425401
89.15826762,4.269311014,1.788250114,1.824033356,10.09318128,3.703216897,0.776126193,11.71313749,4.625158463,7.094524091,6.795436269,20.56527867,15.91066743
90.86995412,0.266061594,0.217044782,0.452782416,2.877847654,0.314455311,2.076983562,80.35849401,0.226000735,0.93879657,0,2.146562511,0.994929128
84.14593657,6.475785706,13.42422372,0.733857211,24.7935944,0.058740281,0,7.021797312,4.953734323,2.788798308,0,22.41289574,1.482421509
83.0681693,4.24222706,0.287989716,5.151563673,22.15351805,2.722275028,6.750610672,2.053914037,3.912617379,8.835242855,0,16.57383087,10.38449353
99.04099953,4.326183511,6.402125908,3.527806008,29.29469801,0.252509678,0.802221013,3.900715876,0,25.17275684,0,17.64439308,7.717678985
99.12338835,4.948472767,0,0,18.74721676,0,0.648692621,5.207073204,2.78324199,23.98321815,0,42.62962456,0.175848297
83.42392797,5.00736072,0.450196961,12.60821609,9.735059088,11.20765335,3.209904333,2.077658976,2.228474958,3.969656725,0,28.93866066,3.99117614
